,Self,Left,Right,Right-Center,Left-Center,Least Biased,Questionable,Pro Science,Satire,Conspiracy-Pseudoscience
541,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
542,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
543,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
544,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
545,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
546,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
547,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
548,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
549,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
550,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
551,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
552,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
553,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
554,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
555,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
556,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
557,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
558,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
559,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
560,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
561,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
562,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
563,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
564,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
565,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
566,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
567,Left-Center,0.25,0.16666666666666666,0.0,0.4166666666666667,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0
568,Left-Center,0.5,0.125,0.0,0.375,0.0,0.0,0.0,0.0,0.0
569,Left-Center,0.25,0.125,0.0,0.625,0.0,0.0,0.0,0.0,0.0
570,Questionable,0.2222222222222222,0.1111111111111111,0.0,0.4444444444444444,0.0,0.2222222222222222,0.0,0.0,0.0
571,Questionable,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333
572,Questionable,0.25,0.125,0.0,0.25,0.0,0.25,0.0,0.0,0.125
573,Questionable,0.0,0.125,0.125,0.75,0.0,0.0,0.0,0.0,0.0
574,Questionable,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666
575,Questionable,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0
576,Questionable,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
577,Conspiracy-Pseudoscience,0.2,0.0,0.1,0.5,0.0,0.1,0.0,0.0,0.1
578,Right-Center,0.0,0.06666666666666667,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
579,Right-Center,0.0,0.23076923076923078,0.6923076923076923,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
580,Right-Center,0.0,0.06666666666666667,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
581,Right-Center,0.0,0.07692307692307693,0.8461538461538461,0.0,0.0,0.0,0.0,0.07692307692307693,0.0
582,Right-Center,0.0,0.07692307692307693,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0
583,Right-Center,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
584,Right-Center,0.0,0.0,0.8,0.0,0.0,0.1,0.1,0.0,0.0
585,Right-Center,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0
586,Right-Center,0.0,0.1,0.5,0.1,0.1,0.2,0.0,0.0,0.0
587,Right-Center,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0
588,Right-Center,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142
589,Right-Center,0.0,0.08333333333333333,0.8333333333333334,0.0,0.0,0.08333333333333333,0.0,0.0,0.0
590,Right-Center,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0
591,Right-Center,0.0,0.0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
592,Right-Center,0.0,0.16666666666666666,0.75,0.0,0.0,0.08333333333333333,0.0,0.0,0.0
593,Right-Center,0.0,0.21428571428571427,0.7142857142857143,0.0,0.0,0.0,0.0,0.07142857142857142,0.0
594,Right-Center,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
595,Right-Center,0.0,0.0,0.7692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.0,0.0,0.0
596,Right-Center,0.0,0.15384615384615385,0.7692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0
597,Right-Center,0.0,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
598,Right-Center,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0
599,Right-Center,0.0,0.07692307692307693,0.6923076923076923,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0
600,Right-Center,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
601,Right-Center,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
602,Right-Center,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
603,Right-Center,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
604,Right-Center,0.0,0.09090909090909091,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
605,Right-Center,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0
606,Right-Center,0.0,0.15384615384615385,0.6923076923076923,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693
607,Right-Center,0.0,0.1111111111111111,0.7777777777777778,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
608,Right-Center,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
609,Right-Center,0.0,0.1,0.8,0.0,0.0,0.1,0.0,0.0,0.0
610,Right-Center,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0
611,Right-Center,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0
612,Left-Center,0.16666666666666666,0.25,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333
613,Left-Center,0.0,0.14285714285714285,0.0,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0
614,Left-Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,Questionable,0.375,0.125,0.0,0.375,0.0,0.125,0.0,0.0,0.0
616,Questionable,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0
617,Right,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,Right,0.0,0.7142857142857143,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285
620,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,Right,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
622,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,Right,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0
627,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,Right,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
630,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,Left-Center,0.2222222222222222,0.2222222222222222,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.0
642,Left-Center,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.0,0.0,0.0
643,Left-Center,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
644,Least Biased,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111
645,Least Biased,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0
646,Least Biased,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
647,Least Biased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,Right-Center,0.0,0.07142857142857142,0.07142857142857142,0.7857142857142857,0.0,0.0,0.0,0.07142857142857142,0.0
649,Right-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
650,Right-Center,0.0,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0
651,Conspiracy-Pseudoscience,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5
652,Conspiracy-Pseudoscience,0.0,0.0,0.0,0.125,0.125,0.25,0.0,0.125,0.375
653,Conspiracy-Pseudoscience,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333
654,Conspiracy-Pseudoscience,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.4
655,Right-Center,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0
656,Right-Center,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0
657,Right-Center,0.0,0.1,0.2,0.4,0.0,0.3,0.0,0.0,0.0
658,Left,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0
659,Left,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
660,Left,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
661,Left,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
663,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
664,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
665,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
666,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
667,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
668,Questionable,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.5,0.0,0.16666666666666666,0.0,0.0,0.0
669,Left,0.25,0.125,0.125,0.375,0.0,0.125,0.0,0.0,0.0
670,Left,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
671,Left,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
672,Left,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
673,Left,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
674,Left,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
675,Left,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
676,Right-Center,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
677,Left-Center,0.0,0.0625,0.0,0.6875,0.0,0.125,0.0,0.0,0.125
678,Left-Center,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
679,Left-Center,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.6,0.0,0.06666666666666667,0.0,0.0,0.0
680,Left-Center,0.125,0.125,0.0625,0.5625,0.0,0.125,0.0,0.0,0.0
681,Least Biased,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
682,Right,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,Least Biased,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.4
684,Questionable,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333
685,Left-Center,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0
686,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
687,Satire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,Right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,Left-Center,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0
690,Questionable,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25
691,Questionable,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
692,Questionable,0.0,0.1111111111111111,0.0,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,0.1111111111111111
693,Questionable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,Conspiracy-Pseudoscience,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
695,Left-Center,0.0,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.0,0.09090909090909091,0.0,0.0,0.2727272727272727
696,Left-Center,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
697,Left-Center,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.5,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0
698,Left-Center,0.0,0.14285714285714285,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
699,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
700,Left-Center,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0
701,Left-Center,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
702,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
703,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
704,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
705,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
706,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
707,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
708,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
709,Left-Center,0.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0
710,Left-Center,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0
711,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
712,Left-Center,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0
713,Left-Center,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0
714,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
715,Left-Center,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0
716,Left-Center,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
717,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
718,Left-Center,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0
719,Left-Center,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0
720,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
721,Left-Center,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666
722,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
723,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
724,Left-Center,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
725,Left-Center,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0
726,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
727,Left-Center,0.0,0.1,0.2,0.7,0.0,0.0,0.0,0.0,0.0
728,Left-Center,0.2222222222222222,0.0,0.0,0.5555555555555556,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111
729,Left-Center,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0
730,Left-Center,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0
731,Left-Center,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.14285714285714285
732,Left-Center,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
733,Left-Center,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
734,Left-Center,0.0,0.125,0.0,0.5,0.25,0.0,0.0,0.0,0.125
735,Satire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,Satire,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
737,Satire,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
738,Left-Center,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0
739,Right,0.2,0.0,0.0,0.2,0.4,0.2,0.0,0.0,0.0
740,Questionable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,Questionable,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25
742,Questionable,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666
743,Left,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
744,Least Biased,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
745,Left-Center,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
746,Left-Center,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
747,Conspiracy-Pseudoscience,0.0,0.375,0.25,0.0,0.0,0.0,0.0,0.0,0.375
748,Conspiracy-Pseudoscience,0.0,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.0
749,Conspiracy-Pseudoscience,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75
750,Conspiracy-Pseudoscience,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
751,Right-Center,0.125,0.0,0.375,0.125,0.0,0.25,0.0,0.125,0.0
752,Right-Center,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
753,Right-Center,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.0,0.0
754,Right,0.0,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.2857142857142857
755,Questionable,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
756,Questionable,0.0,0.0,0.5714285714285714,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0
757,Questionable,0.0,0.0,0.625,0.0,0.0,0.25,0.125,0.0,0.0
758,Questionable,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
759,Right-Center,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
760,Left,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.14285714285714285,0.0
761,Left-Center,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
762,Left-Center,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0
763,Left-Center,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
764,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
765,Left,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,Left-Center,0.42857142857142855,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.0,0.0,0.0,0.0,0.0
767,Left-Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
768,Left-Center,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.0
769,Left-Center,0.25,0.0,0.125,0.25,0.125,0.0,0.0,0.25,0.0
770,Left-Center,0.35714285714285715,0.21428571428571427,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
771,Left-Center,0.1,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0
772,Left-Center,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
773,Left-Center,0.0,0.1,0.1,0.5,0.2,0.1,0.0,0.0,0.0
774,Right-Center,0.125,0.0,0.5,0.0,0.25,0.0,0.125,0.0,0.0
775,Right-Center,0.125,0.125,0.25,0.0,0.25,0.125,0.125,0.0,0.0
776,Right-Center,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0
777,Right-Center,0.2,0.1,0.3,0.1,0.2,0.1,0.0,0.0,0.0
778,Right-Center,0.16666666666666666,0.16666666666666666,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
779,Conspiracy-Pseudoscience,0.2727272727272727,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727
780,Least Biased,0.5,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
781,Least Biased,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0
782,Left-Center,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
783,Left-Center,0.14285714285714285,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0
784,Questionable,0.0,0.0,0.0,0.125,0.125,0.375,0.125,0.0,0.25
785,Questionable,0.0,0.0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.0,0.2222222222222222
786,Questionable,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855
787,Questionable,0.25,0.0,0.0,0.125,0.125,0.25,0.125,0.0,0.125
788,Satire,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.5555555555555556,0.0,0.0,0.1111111111111111
789,Least Biased,0.125,0.0,0.0,0.0,0.125,0.125,0.125,0.0,0.5
790,Least Biased,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
791,Left,0.2,0.0,0.1,0.4,0.2,0.0,0.0,0.0,0.1
792,Right,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111
793,Right,0.14285714285714285,0.42857142857142855,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0
794,Right,0.0,0.5,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0
795,Right,0.0,0.6,0.0,0.0,0.2,0.2,0.0,0.0,0.0
796,Satire,0.14285714285714285,0.14285714285714285,0.0,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.0,0.07142857142857142
797,Right,0.45454545454545453,0.0,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091
798,Left-Center,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.4444444444444444
799,Left-Center,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
800,Right,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666
801,Right,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142
802,Left-Center,0.0,0.14285714285714285,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285
803,Left-Center,0.2,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0
804,Left-Center,0.25,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0
805,Left-Center,0.0,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.0
806,Right,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.16666666666666666,0.0
807,Right,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
808,Right,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
809,Right,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,Right,0.0,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
811,Right,0.0,0.2,0.3,0.2,0.1,0.1,0.0,0.0,0.1
812,Right,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
813,Left-Center,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0
814,Left-Center,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,Right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,Left-Center,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
817,Least Biased,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
818,Right,0.1111111111111111,0.0,0.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0
